	GSM542652_AA049_268N2L4_Celegans_.CEL.gz	GSM542653_AA052_272N2L4_Celegans_.CEL.gz	GSM542654_AA055_291N2L4_Celegans_.CEL.gz	GSM542655_AA050_268N2d6_Celegans_.CEL.gz	GSM542656_AA053_272N2d6_Celegans_.CEL.gz	GSM542657_AA056_291N2d6_Celegans_.CEL.gz	GSM542658_AA051_268N2d15_Celegans_.CEL.gz	GSM542659_AA054_272N2d15_Celegans_.CEL.gz	GSM542660_AA057_291N2d15_Celegans_.CEL.gz
176829_at	6.99568929751112	8.17477205908762	7.42645844321268	8.44465043029609	8.74851065075689	7.86109230303326	8.62775527100514	8.29096699623102	8.58291445474232
176830_s_at	9.49978961107931	9.43592882024297	9.35064650760739	9.13813882779206	9.24961878424374	9.30785225349454	9.69722477133359	10.0382460309259	10.0123464072768
176831_at	3.36274485246392	3.21449217553725	3.2517163749703	3.50306587173338	3.20460369524752	3.67370853912927	2.94617182189244	3.05742871576551	3.04834001529284
176832_at	3.42739188386219	3.52943063402533	3.63434845477113	3.63434845477113	3.47707037974632	3.81667137215276	3.63434845477113	3.7372178069415	3.63434845477113
176833_s_at	9.08618402656882	10.2470318576159	9.48070841803807	10.5923940301207	10.6874716889269	10.5661900641219	11.3102865102481	11.1379560203645	11.236294930418
176834_at	13.079891785082	13.1879071621921	13.1628525476846	13.0453648463758	12.9064414942812	13.0728343651902	13.2623364401645	13.233601063483	13.4064508942054
176835_at	10.8504958186042	10.5428731119998	10.6819583508995	10.6512365206908	10.6862956109543	10.6799011978901	10.91621730373	11.2497170919664	11.0869108141116
176836_s_at	9.81270259457148	10.6525650984385	10.3680939519701	10.5068814194576	10.2940117870491	10.3176685678458	11.1229579492383	10.9553145899677	11.1993974492001
176837_at	5.85984667430807	5.66530962080831	5.36658989900289	5.56131178567338	5.16536517799795	5.36249043977104	4.96685705079846	5.27371778199279	5.12866785865102
176838_at	6.12794324948712	5.56905938002847	6.4927088468481	5.35144978817479	5.47451281880628	5.40470969168157	5.89079392700863	6.15057619160159	5.80063030734251
176839_at	4.75319621145768	5.17378334118356	5.22592744266274	5.36989030411799	5.43196373500365	5.36530317604358	5.70685692657367	6.23693443307612	5.94227735597596
176840_at	4.28756311965969	4.48584030085881	4.69109489939453	4.58154540726974	4.58154540726974	4.79238595766016	4.66414619936955	4.52244320078169	4.58154540726974
176841_s_at	9.02520350838574	8.98588937417061	8.90884349816806	9.01406700213406	9.12674548358155	8.69404021317253	9.02520350838574	9.38377396648782	9.25306237734289
176842_at	11.6066861655931	11.2886743612888	11.4200254095759	11.199389723271	11.2393007627291	11.1110966672863	11.4670216275767	11.4710114114899	11.5586991973323
176843_s_at	8.98952892177026	9.33619396691715	8.91620574175535	10.3522247579945	10.7845901667238	10.6767409327961	10.9590220796618	11.3047447489764	10.9570139800806
176844_at	2.98601785165238	3.08903850674776	3.20899459795885	3.08686200704238	2.95220268731241	2.99681690479262	3.07504606570102	3.07504606570102	3.07504606570102
176845_s_at	4.35720703250354	3.8585952251031	3.80368056098071	2.9316874905163	3.83883535469933	3.25782703171811	3.03722324954077	2.615580456506	2.93405567991995
176846_at	3.57112108477135	3.76239898064515	3.69740704239247	3.57112108477135	3.57112108477135	3.54645836962159	3.42580954747981	3.43513978661027	3.57537360753206
176847_at	7.04876879672282	6.68472254789819	6.71018120007115	7.15974101752496	7.57976224206162	7.38438357196222	7.02811135823384	7.29002746177924	7.30870198266861
176848_at	5.7747847967083	5.85012099621459	5.75642972206082	5.97490685050969	5.77689957157235	5.77613508910414	5.84535877275758	6.17029139569744	5.65286344800909
176849_at	3.08583151078672	3.586600352542	3.25672501854294	3.28526661017697	3.25778797571598	3.34624449693225	3.07504606570102	3.27370037408479	3.14103330119132
176850_at	11.833219114907	11.6892113116312	11.7911312123826	11.5597546658242	11.6049613919002	11.5477478780339	11.4781316269745	11.6261342253577	11.465623526903
176851_at	5.82220883181048	6.67928268115628	6.17172247085539	9.84745896400632	10.1795070177824	9.95441268591504	5.43211682673009	5.84160751323034	5.92206631762526
176852_at	3.26841501095211	3.40281315104934	3.32871856583107	3.06990994854858	2.99801137478676	3.18767460854654	3.05551253395225	3.47764227221066	3.19468834990316
176853_at	4.05956759776515	3.99561802396068	3.86764104619606	3.67437259989732	3.92152853781355	3.74160082101029	3.58471182945274	4.03479600057053	3.84828492221716
176854_s_at	11.6103896086116	11.5373974230567	11.439761764695	10.7057131687973	10.9043348692007	10.9731399935741	11.4374404536778	11.775689615574	11.529157800631
176855_s_at	5.63904311379553	6.00933636717796	6.17283384721507	6.73579697943378	7.27688405801215	6.17283384721507	6.09558441859545	6.06864015509135	6.17283384721507
176856_at	7.27388658104176	7.87084607906655	7.52215783530327	6.84902700241006	6.83578532627157	6.72505619131261	7.2763705175731	7.3914059706016	7.38708143917562
176857_s_at	7.61005086777426	5.18525991349152	8.42110124828182	3.42095891065776	3.25557341277275	3.55400593851665	3.48871880356946	3.39313490499596	3.38513703186757
176858_at	4.78692464694618	4.258938779877	5.23989399916013	4.54453189664667	4.75413057393762	3.89074547255043	4.7436488287766	5.27735592106605	4.85032197741956
176859_at	9.9913242529117	10.2227892433641	9.91746872410615	9.56934146080305	9.64921582945339	9.43319516939678	10.0356855291974	9.97480525031284	9.88745030952134
176860_at	6.52705753186427	5.93128438740202	5.83878202659036	7.97167628354307	8.30214240170486	8.16334682231911	7.97167628354307	8.2156396982439	8.13236982628565
176861_at	3.5299908424733	3.50526102783436	3.34556936704096	3.62349319006971	3.25557341277275	3.59811667498557	3.50124838885842	3.72223154556912	3.38519800842751
176862_at	4.72837505790912	4.28081192652395	4.39139111329783	6.4704053094716	5.72072317789478	5.81193261756898	8.29075211548323	8.2178811416188	7.63492294309969
176863_at	6.16579135039915	6.76525160617089	6.8614424073258	5.03885443669929	4.64911093861173	4.70849794745017	7.02082866910987	7.7662043154164	7.35548382066092
176864_at	4.04342643939786	3.68506041346773	4.31739780957747	3.74538983601038	3.38817596637166	3.60174601477563	3.54760482057151	3.84437575073984	3.59044712118628
176865_at	8.64283510682935	9.60596163894007	8.09295098377978	10.2882353232913	10.4062226063737	9.80923361884344	4.99011733463654	5.08086083245578	5.09973420315312
176866_s_at	10.0109097654426	10.4492685394993	9.95082242135779	11.1405398736175	11.3892613387216	11.2058110003515	11.2663358230161	11.3296211643166	11.1262698578527
176867_at	6.55986525611912	5.91642822531654	5.84364072310705	6.51563977107724	6.46429323924944	6.66913209581567	6.87789124249887	7.23811618976387	6.84223345981687
176868_at	8.77216772091754	9.60441132729138	8.86365421548623	9.36878662467404	9.34029714325373	9.20890435174052	9.92060267614832	10.1063952345393	9.99862412518662
176869_s_at	6.33412434218636	6.02976681877806	5.36435068162368	6.65084976779925	6.19881956514011	6.27783626855198	6.87427812514074	7.24258497159159	6.81766884194336
176870_at	7.00991566438392	7.44920167918932	7.69979054205661	5.92893515203404	5.93482914502781	5.80308289017481	8.05522199693536	8.18758645120936	8.16133901087798
176871_at	10.7254298567278	10.785148510277	10.4610823830944	10.9700954251162	11.1352740917473	11.0533626660185	11.3387593579229	11.4598519807935	11.1557277485849
176872_at	11.1613509539424	11.5378275841086	10.7068900444355	12.4978797628411	12.4742934804049	12.2655456770698	8.66970897351517	8.36605819493282	8.04953348074942
176873_s_at	11.5929710093903	11.5031303387572	11.6250908521899	11.6578917017279	11.6578917017279	11.8742212371632	11.6103178224429	11.8892985718416	11.7827342866932
176874_at	8.08173608502164	6.59450517110256	6.96886880415769	7.42115986124684	7.54788107361539	7.71464202118221	7.35427369878737	7.81217915279255	7.38336655543283
176875_at	9.93406391421588	9.91589680775078	9.81477953856534	9.65121375369626	9.82253345911503	9.56478628858567	9.27796717663266	9.12739041905928	9.29304983430631
176876_at	6.3371045866683	6.43319604356985	6.34519890584499	7.12171290268453	7.36982579941789	6.65718272651044	5.76210305154013	5.84160751323034	5.69146814786675
176877_at	3.9824004927326	4.1108882973767	4.14093557400624	3.92351390018672	3.87653146669024	4.14093557400624	4.19357452529466	4.1108882973767	4.20312248664118
176878_at	5.66512592667294	6.14614798855507	6.02884036692821	6.41579804263044	5.95504628647874	5.75380213804582	6.03177513344131	6.2331929132692	6.01331251728122
176879_at	3.62005227032697	3.74890773013027	4.04788133864519	3.45003271180186	3.30932708130099	3.21108179662775	3.36580512345436	3.6655090814356	3.11416971085972
176880_at	5.88550034393076	5.65164871882161	5.17702039883406	4.72538869560418	4.37204526091233	4.68287531492351	4.69472734806285	5.88049515676678	4.76992909836604
176881_at	2.86939475554247	3.25728898347946	3.22356518399175	2.85713086251647	2.86578768374863	2.91764901070833	3.17981974776081	3.08643593177709	3.0321517189531
176882_at	5.37432605931438	4.50428848954954	4.64577414915117	6.21266401137929	6.89430689243404	6.4495401519955	5.8374554933425	6.17538695208331	6.21921865906892
176883_at	7.01336875822894	5.74318223814901	6.78457354537069	6.04491366501572	6.04743857593447	5.86889510262479	5.96777586683023	6.16217593219748	5.60065043564672
176884_at	9.7253154578453	8.97231368576569	10.3182883793368	6.93442192153142	6.03497085104979	6.42758352837302	9.57309559783585	9.7870471257339	9.51286953775205
176885_at	8.84226295479002	8.11834163998258	8.42232621133086	9.98280474127533	10.1286327935152	10.0436389683271	10.4352910051993	10.2399707651892	9.99894965492839
176886_at	7.03558523207925	6.31959045743562	6.39286336561931	5.81308346189206	6.07442594882976	5.96683054509839	6.16062527500005	6.16062527500005	6.04211215595922
176887_at	9.3138423701048	9.07285445366157	8.83476410913868	9.60868142504275	8.90826347102915	8.85787873365233	10.7971218001349	10.5446193756204	10.4683695091871
176888_at	8.77420066163285	8.52749207912639	8.57569189050669	8.06402559189768	7.87535026807501	7.83212193448405	7.09027029428112	7.47281026476063	7.20710927725936
176889_at	8.50684235650576	8.42854992398382	8.24461455350675	7.81812132940495	7.97675345289404	8.11846309879806	7.27460634985816	7.13272288141214	6.90256293436631
176890_at	5.32053454844806	6.38063082482871	6.26533433388488	3.995037860226	3.63131096490702	3.24016362052043	4.93202391715377	5.24099971712749	5.00460477418648
176891_at	6.16688038032076	6.70967026015511	6.73277887945402	5.50827315683287	5.62574968076754	5.64907841912726	6.96205069400895	7.1034135262792	7.11017816108226
176892_s_at	9.86414202213642	11.0052108037344	10.7842285262621	8.72838942312392	8.16126061486838	8.35141025612619	10.4099288130139	10.6898628930762	10.6889714756614
176893_at	5.90769782556015	7.2224119509808	6.09894107216635	8.2534961387004	8.60492304027739	8.26990148967286	8.66773953725087	8.76537327786402	8.54075568167581
176894_at	4.40189167219566	4.68774155295206	4.54425336125178	4.10423136244923	4.01137476413155	4.10423136244923	3.43810624436865	3.8182773639682	3.94437607937698
176895_s_at	10.6673344214182	10.518501308151	10.2353330734861	10.3085485965441	10.3057219136825	10.2024758341111	9.80472452808124	9.66415249859854	9.56323153365795
176896_at	4.01326539514434	4.23370669670792	4.24226331270806	4.7695276577593	4.77073387619053	4.69000820706668	4.87400184263405	5.11179797497082	4.72916807077854
176897_at	7.44486417031956	7.17081320977135	7.27466766282012	7.42843054392381	7.78948041451878	7.47870075714154	6.82542926217221	6.87963519342497	6.7246161583224
176898_at	11.1534702209425	10.8306831474841	10.5913953366059	11.2063805846184	10.8216189899449	10.8423684896288	10.9336584155274	11.2062429939124	10.9998362500999
176899_s_at	4.94023226974206	5.23627294503508	5.0885605298941	4.96412274386676	4.70823962973019	4.96412274386676	4.96412274386676	4.96412274386676	4.96412274386676
176900_at	10.1611570698548	10.2933067700676	10.1600801030119	10.7813279923714	10.5258658011904	10.7181004705344	10.9566036949625	11.3482697504425	11.1099509038382
176901_at	9.01089624740071	9.36141294390888	9.10165991881109	9.78575926401791	10.106180658382	9.98780943175411	9.96476328479424	10.5274957695409	10.2884185281302
176902_at	6.16447639617568	5.90027819760658	6.51271394810935	7.26491986451056	7.67451579305073	7.99018780341049	7.33795013363713	7.58478897897402	7.21341834865132
176903_at	7.10147502372489	6.7374552095951	7.22787938538393	6.78785187884032	7.10561302591212	6.69242361105394	6.96823221097013	7.30086177309109	6.82373215743952
176904_s_at	13.3565399114439	13.4668882942131	13.4168861556871	12.8769192683035	13.0345916343864	12.9006190575857	12.9557539471899	12.9488810963681	13.0807214529665
176905_at	10.665802380943	10.5267174351749	11.0852631351354	10.665802380943	10.44688211371	10.8110360938894	10.665802380943	10.8242915674745	10.5843133971822
176906_at	5.90500258758677	6.2346959407385	6.35174902907493	5.62606784307159	5.60387221869966	5.62606784307159	5.27522148640575	5.57975704922604	5.24177225632622
176907_at	3.95952527931325	4.67811729552571	4.84410717584848	4.84410717584848	4.41471040844725	4.84410717584848	5.0581174783956	5.69692968281104	5.02930407157328
176908_at	3.58083733768691	4.02953346173162	3.65479158961365	3.52869033520188	3.4548823379788	3.47346083561469	3.53727847949656	3.53727847949656	3.30705059126763
176909_s_at	7.5098625345755	8.16058880715695	7.4547132277138	7.45661265711981	7.32941377627759	7.26195249765144	6.7368271073538	6.70030081159239	6.77168061702574
176910_at	5.44341323678595	5.43471483451898	5.36836967512948	4.98418359817138	4.16573217235624	4.76368885961883	4.69051719765486	5.15020591091259	4.39311903241184
176911_at	10.21922676973	10.3119258595982	10.2578299663183	10.6311534568135	10.4850021662457	10.4553799646514	10.6985389837873	11.0430414405811	10.6910051806009
176912_at	7.28982201471377	6.70081440842731	7.28594538727633	7.90562621649812	8.35076002642676	7.7965599339289	7.12455613170805	7.53124581402832	7.17987501502373
176913_at	10.1970061176139	10.6969020073205	10.4819710264685	10.8217996557076	10.8988791294501	10.9144219426564	11.7793840583352	11.4423663131931	11.7637335758478
176914_s_at	9.54700300879552	9.80703565479429	9.81889906890387	11.2948738136364	11.2118721630562	11.1044735127156	12.2896726727051	12.2906447766994	12.0526098419537
176915_at	12.2121031062547	12.2405269156284	12.3073005356068	12.525308941617	12.3955112540032	12.4166491161339	12.0899727371804	11.8149771455242	12.186528605435
176916_at	7.76793269848188	6.63089224820523	7.64394261587065	8.57475619466754	8.46032954624846	8.48270924868942	7.43683432454686	7.91884716326108	7.39986923319613
176917_at	8.01526502486592	8.13505814019132	8.14690911204337	8.52897320800582	8.69293141966879	8.20655740095813	7.68082559437097	7.93656257902293	7.95015416605846
176918_at	7.11822935219033	7.48180050321585	6.57522288535687	9.18156856886401	9.03788908191934	9.27034899230929	9.08996946952043	8.99713578175101	8.92573915214795
176919_at	8.98025248437344	11.0101299623342	10.1551604501484	11.0303688799891	11.1267982362132	10.8920421160155	11.5454921694021	11.4704342381934	11.5175230534818
176920_at	4.80794418919956	5.00240749838355	4.89970799467707	4.52952888019248	4.9011096125071	4.98921326892676	4.50223345972947	4.80794418919956	4.51848791122836
176921_at	8.84650072343796	8.77979114025562	8.79251146641405	8.17138144179919	8.36923760446007	8.76870220181091	9.25161354457028	9.56972847692299	9.37075175702171
176922_s_at	6.00588713880564	6.19045799265946	6.20900412577832	6.82034431059833	6.34955804178312	6.59259388718958	8.0201199962055	6.99524309492162	7.54553776149268
176923_s_at	12.9405594798192	12.966648436655	12.9760487839682	12.7015726226019	12.819341308526	12.7837170091064	12.7176175572766	12.5667280803634	12.8037949548807
176924_at	8.70179077495157	10.4592798689899	9.25773563525915	10.9319208386203	10.7989894403168	10.7798126986237	10.82721303696	11.2751164522446	11.0778897514366
176925_at	10.100074371202	7.85282008839813	10.0192161643667	5.43648479172731	5.33725681373983	5.40962721482725	5.12102864251986	4.98439699014292	4.97538194329098
176926_at	5.11679191074717	5.42552611907975	5.27817789787426	5.26852104266217	4.96211482383313	4.78856772795407	4.86584519050344	5.31820284600908	4.90298101793752
176927_at	8.13477089724557	9.02399122669202	8.84224830698581	9.09090091630894	9.25016099711887	9.15259229083332	9.09090091630894	9.17954131990737	9.06144729004728
176928_at	5.42656457693433	7.96803768430783	6.74384797197588	8.06735995921415	8.22253188638284	8.27155652655382	8.1110468140629	8.38230039298559	8.50749182143038
176929_at	8.02092173484165	8.16249295050881	7.64301442302282	7.88199750753783	7.75563525607331	7.63896597045849	7.69882691460645	7.34169665034285	7.44189131998693
176930_at	6.09329031972002	8.43415009443891	6.97372816452287	8.91486489409222	8.83397619892477	8.52443629353699	8.79431538880663	9.32520179295932	9.23468013443321
176931_at	5.78197322416805	5.9926868746602	5.47034857560479	6.27469205909272	5.92812892130937	5.90564049953482	6.06121317393899	5.92812892130937	6.06921496102097
176932_at	8.0100992178512	8.22850140706984	7.78764024895733	9.4242191475233	9.48717185872453	9.39658338377133	10.2961202381629	10.6127557421261	10.384408363808
176933_at	6.4562020879208	5.68146093112453	5.91640749639285	6.12746787598648	5.68779639966456	6.19647217704963	5.28062718967415	5.81370351307129	4.97429380733244
176934_at	4.47119837870577	4.98808644440372	4.61037335370181	5.22388155445707	5.22388155445707	5.1698659159585	5.59888546718365	5.77056668452134	5.44207122523639
176935_s_at	8.17090642980894	8.01886998900287	8.02796588138603	9.59059697623177	9.69550264146536	9.58226232237262	10.4476811065361	10.0687195671198	10.385102375385
176936_at	9.3246636185264	8.9367382734425	8.43307807327799	9.40497781525123	8.98894439817093	8.4507878672846	8.39857558742967	7.72350613487176	7.92010593085257
176937_at	5.70584728630345	6.03553906598513	6.04934778535752	5.86489811060434	5.49064070129282	5.52953344533907	5.83806893278914	5.96504697232494	5.98602566531638
176938_at	3.80256805949201	4.22150978038126	3.9249162314577	3.99969980569545	3.6459505713991	3.57680983781849	3.69518905058873	3.72563155518261	3.60023736809249
176939_at	9.85820150173996	9.53407627930489	9.95255032098364	9.83058645026331	9.06021289194798	10.110274188674	7.5455797558408	8.22348684603885	7.91240534157238
176940_at	9.8326070159794	10.6255319798102	10.2382625844689	11.1412810649955	11.5244588327399	11.065683814909	10.9689673642274	10.7384457603815	11.1091815948179
176941_at	7.48905810373156	8.12252619057587	7.83871917938979	9.10087643837489	9.18000385257685	9.13975400283504	9.90614030397348	10.1090174590487	9.97270987361644
176942_at	12.3834919605973	12.4889152857015	12.2364166951793	11.5680333206723	11.3493738719797	11.4179554957854	11.726781642772	11.8663854820543	11.6542503762594
176943_s_at	4.66307218006543	4.03995104734156	4.63724850999022	5.50310456282783	5.10805096038542	4.89923264932919	5.42395387303997	5.60870135270836	5.04595959471692
176944_at	4.76552115452098	4.90042876172856	4.61530749724415	4.37398850558838	4.26138408531214	4.37398850558838	4.23217872616428	4.17765350361583	4.23037405758477
176945_at	4.81622979438268	4.89880865992852	4.75321572850162	5.17644688777279	5.11552353373784	4.89089848294729	5.20526260603101	5.86379748260786	5.20099338805856
176946_at	6.76669355145161	6.27509242194754	6.80134241127298	6.14931324666063	5.94419681154932	6.04526966468647	7.10469523883276	7.46790346592992	7.52402303023675
176947_at	4.70264707182034	5.55629514482075	5.3242198601266	5.75902854515647	5.88224692744144	5.41608919046829	5.39306674445071	5.41608919046829	5.16558047680806
176948_s_at	7.82712989513426	7.27561533182394	7.20156281845444	8.26147221434977	8.72161632679233	8.49748755918269	8.038984694431	8.27747225760891	7.84287659199815
176949_at	7.72883343761639	8.41846537341103	7.71402463692422	8.80280635258427	8.42544048552269	8.21640097014414	8.76770917196785	8.68356006787518	8.40787487593204
176950_s_at	10.1734828604296	10.6269219285007	10.3678182185302	10.540840182853	10.7771014011494	10.6286792300896	10.8715896980559	10.853625589657	10.8108508852986
176951_at	10.9560332056083	10.9482694294383	10.8936627836008	10.8170113187568	10.383756863415	10.1146400033598	10.9080969406465	10.81785929674	10.7036756370987
176952_at	10.0817039441101	9.66876542688513	9.49268402667315	9.21922441981582	9.33642396957923	9.21368116752573	9.16116821528455	9.60530868379562	9.39481307522818
176953_at	5.76084509312662	4.68848372163484	4.71997261623882	4.40728056468938	4.22824175144594	4.01367835799282	3.87731229408084	4.53364944217136	3.72787789296898
176954_at	5.63264660105798	5.94950497124991	5.70925022497081	5.96103371355377	5.68322336010906	5.5252399970716	5.48490459367671	6.02684969778726	5.71732381798734
176955_at	12.1365665767586	12.1928648284224	11.827044111501	9.72347283652157	9.47131023435107	9.76187147940254	7.35285881647325	8.01285610659232	7.16755156403518
176956_at	6.44902543887821	8.16593355875387	7.41590033508271	8.29539030153115	8.29539030153115	7.9730883141894	9.58516564662809	9.46522713399133	9.82134332600763
176957_at	3.71104818073986	3.52365549395776	3.64495334741946	3.71701418736381	3.32059968990775	3.07233740505872	3.43328689116935	3.54593847261961	3.49549761194116
176958_at	4.34630669447159	4.93487176351756	4.7922356581333	6.16011312714958	6.61318386902794	6.22214217736027	8.9250983445792	8.87877731110126	8.69180271322402
176959_at	10.20812239807	9.85547684041228	9.64679395896314	10.6081641021815	10.4248087305927	10.7220998051607	10.7258463035739	10.681723096614	10.6338759084731
176960_at	4.52032109667516	4.36863119324634	4.22794803832988	4.40178457480635	4.34835558942613	4.36863119324634	4.23785142769445	4.5783170772613	4.26747105002639
176961_at	6.82814162668773	7.10295751698524	7.10676066115509	6.67481920235137	6.83093113233919	6.9753256680123	6.81607037281185	6.65963663739502	6.36702108504795
176962_s_at	10.6078703921298	10.0224810467817	10.3938937276983	9.89066577770861	9.61212888168705	9.98394094271845	9.66223475558184	9.79774689618445	9.44776081134458
176963_at	7.60330308803573	6.57304981480358	7.25859502936345	8.8363002824566	8.95781396961433	8.4230028101609	8.40419913750589	8.55242071186341	8.40419913750589
176964_at	11.4129690700295	11.316405534593	11.4595193385656	11.43129425054	11.2904096954472	11.3881279588247	11.5435098480728	11.631756634696	11.8184715741203
176965_at	4.88254371890802	4.26170257748451	4.65223448398646	8.96318666441003	7.63646533884984	8.93234903208297	7.20728596752884	7.22786496688542	7.18839224146756
176966_at	7.8401189762999	7.90422078357141	8.20834889726586	8.34470093918006	8.58691510285703	8.39298081625065	7.93607533801735	7.31170433959266	7.22158886684745
176967_at	5.94943046852488	6.42404093016409	6.22347365828765	6.21618378318022	5.99234626087893	5.93338226948504	6.02102113685674	6.19400791804679	6.16663056719096
176968_s_at	10.4704109449704	10.5178582109437	10.5067556622186	8.64593340652013	8.53782641971583	8.7822746344861	7.80273717820174	7.83580160726196	7.56095256224706
176969_at	10.1113927817588	10.0053497082889	9.8242883794676	9.96825602429845	9.58307106163066	9.66905391198718	10.304509578011	10.2871812774062	10.1790677233295
176970_at	7.7271009723152	8.98507680198676	8.15014999746968	9.7750829642201	9.99313879711336	9.86029218615866	9.87351382116249	10.0935303574546	10.0866919229236
176971_at	6.50410216102166	6.56237397601289	6.79487703631915	6.49159472576863	5.86802433921972	6.09171834569978	5.96031934011732	6.41626840985298	5.92646723939318
176972_at	8.52940521566215	8.50283817373954	8.85319541670174	6.39312895720195	5.52409256324755	5.67117543023751	8.43426117866893	8.66767471942566	8.5945840153105
176973_s_at	6.33212677986861	5.80391135269176	6.16807812835529	5.39201358087806	5.17942850923825	6.06730380862548	5.22061323809085	6.68417594715274	5.6817848528412
176974_at	7.53119133642761	8.72205148911626	7.50260516574927	9.00754170160923	8.86563287493789	8.62273604697746	9.3200277448678	9.39921995902424	9.16471360926881
176975_s_at	6.49897388366575	8.21531412303855	7.26462386832219	8.12114583218336	8.22908138166457	7.87043857791059	7.64558500363343	7.88586798230123	8.12404623114571
176976_at	7.16770564498786	7.3671696309629	7.20077095166635	6.6668056530255	6.60632636469808	6.24267819950843	6.93380311757604	6.303274917361	6.686497006133
176977_at	5.92532821234068	6.15859168970556	5.94833734502	6.82027458873663	6.96790761885252	6.6465112610887	6.82939954730799	7.20415343135861	6.56301819889133
176978_at	5.98238024648812	6.30344131731277	5.96510761060778	6.87526436255126	6.93598131955601	6.52844602955958	9.78865117999919	9.8406201905425	9.88401568414493
176979_at	9.01063639404498	9.46855793278481	9.19761447958844	9.73062130595217	9.97755109928782	9.83925648237757	10.6280267653842	10.4448798410426	10.7544558833364
176980_at	7.15527630206961	7.69104765536485	7.39261328218043	7.52096938393227	7.52080492469846	7.15527630206961	6.35566066912569	6.59876855484134	6.62984797433518
176981_s_at	7.90610536157295	9.80853166927997	8.62641470842461	10.3886557819439	10.3236562819029	9.75152412802197	9.37280590393336	9.59080887724781	9.74957571945882
176982_at	5.95111152033389	6.84878118520999	6.34359226181358	7.27265032526322	7.40873811603903	6.698366459937	7.14663291687077	7.28444562672163	7.36004621451051
176983_at	3.42104893114526	3.78536183346521	3.74869011380873	4.14551906115417	3.67672440568475	3.60446295927305	3.67183541937913	4.30644412788755	3.97182074993679
176984_s_at	3.05110522273525	3.22785851889365	3.05110522273525	3.07653288725444	3.05552782218927	3.14393758453258	3.03927132419059	3.05110522273525	2.78821217094357
176985_at	8.95969937688666	9.24048970375779	9.0629442221574	9.29449511458255	9.40412547291784	8.99150855899296	8.40041583668324	8.29492848184231	8.55290444274434
176986_s_at	6.86295044235772	6.9826021814599	6.82664282164117	8.75741664550049	8.77087044987973	8.77087044987973	9.35465114199595	9.5382492523836	9.13008652763466
176987_at	5.19232005628667	5.06245173581851	5.05030176782368	5.52003483886969	4.85474154207851	4.98236333380772	5.15152221571858	5.23204861823514	5.01388447781568
176988_at	4.5783170772613	6.24390287958884	5.32102818692482	7.27493055174161	7.62879613590988	7.46818529667269	7.47426674515383	7.55817771324457	7.70259516690212
176989_at	8.8348951193262	9.32307833132522	8.8149758260622	9.2017060158692	9.23883138156288	9.15425399277378	9.67470539461476	9.97361276356945	9.68857171148671
176990_s_at	5.4976359708367	5.47930124750809	5.52041818997799	7.02793673774544	6.98908827869984	6.53355790570353	6.89636167044267	6.89138892257261	6.82373215743952
176991_at	5.81163133202846	6.23519482940023	5.65618029264213	7.0150839878807	7.1002382160521	7.20452690640627	6.73203278178836	6.87721891113496	6.92666872056327
176992_at	7.37955804326682	8.68399566527518	7.79612184587652	9.16706490731972	9.63399156643315	9.23898981631424	9.33323186374747	9.54377800315291	9.56044098788275
176993_at	9.86567108239507	10.7731588634569	10.8106452843575	8.7185524381047	8.14603999131407	8.29452671991674	11.3528017416482	11.5304564822989	11.0097165073981
176994_at	9.46493981569787	8.4414304468106	9.69080971066041	8.68024534969384	8.94818936922094	8.785655099942	8.61602854138493	8.68197501464653	8.785655099942
176995_at	5.88144162619124	6.19685146924146	5.50970325449521	6.70686607460177	6.37680195857224	6.30429249224711	6.48745822157782	6.27668225935737	6.3993586147064
176996_at	10.5994970142767	11.1876148402089	11.4854063785702	7.31616605344473	7.07520685137794	7.31205419905647	9.92355427440256	10.4592617297514	10.0226177559003
176997_at	6.89058174590473	6.64562396237354	6.61583936126732	7.27263898818259	7.7375724736701	7.32709260804696	7.27263898818259	7.47999648926915	7.33677268254665
176998_at	6.56311488775805	8.31118969043626	6.95485264312141	8.1291729876317	7.93458510081587	7.37040779660333	7.74668487346498	7.57229445204072	7.41798404006855
176999_at	5.8864821597441	6.02534368407438	5.85747356922692	6.44443120334845	6.09984386744306	5.78994620054959	6.19133903881097	6.03874165990802	5.95421737744346
177000_at	8.76860997520652	9.30731909126561	8.92433732973818	10.3071005901865	10.0161121754196	9.82625855352626	10.1101975354966	10.3864789152504	9.99694556383447
177001_at	9.4490162977034	9.88293898292244	9.38312222512272	9.58679620605351	9.64640530414006	9.30118325386166	9.67802609072057	10.2414546111207	9.72611680153862
177002_s_at	7.1972798622572	7.1972798622572	7.41788289365436	5.34734855221061	4.92767293285237	4.89757468117851	7.74862955250741	8.47878971219446	8.20751491954923
177003_at	6.22657704564047	6.70772234154596	6.18960711669495	7.25427049455732	6.70772234154596	6.56378158417556	6.7384892184514	6.86705863410474	6.70772234154596
177004_s_at	11.11052934051	11.4690949442872	11.3328566432803	10.0259635713818	10.0259635713818	10.0259635713818	8.20508977461311	8.25591622337511	7.94039586039164
177005_at	5.4372104152269	5.67246163111281	5.40844973169712	7.59985494510629	8.06597423426255	7.79889140971398	9.05566493291234	9.03289965837633	8.87494991516826
177006_s_at	6.75837957034268	7.21183516052221	6.89431551451173	8.05076034715964	8.40967746818039	8.05081116481166	9.05066251040243	8.33572884887756	7.74438589119002
